2026-02-14 11:32:19,853 | INFO | [Forward][gaussian] epoch=11499/11999 total=5.621e-05 pde=5.150e-05 bc=4.707e-07 best=5.415e-05 lr=1.00e-03
2026-02-14 11:32:21,228 | INFO | [Forward][gaussian] epoch=11599/11999 total=8.155e-03 pde=1.358e-03 bc=6.797e-04 best=5.290e-05 lr=1.00e-03
2026-02-14 11:32:22,548 | INFO | [Forward][gaussian] epoch=11699/11999 total=5.266e-05 pde=5.090e-05 bc=1.759e-07 best=5.251e-05 lr=1.00e-03
2026-02-14 11:32:23,927 | INFO | [Forward][gaussian] epoch=11799/11999 total=6.290e-04 pde=9.324e-05 bc=5.357e-05 best=5.197e-05 lr=1.00e-03
2026-02-14 11:32:25,236 | INFO | [Forward][gaussian] epoch=11899/11999 total=6.101e-05 pde=4.993e-05 bc=1.108e-06 best=5.140e-05 lr=1.00e-03
2026-02-14 11:32:26,577 | INFO | [Forward][gaussian] checkpoint saved at epoch=11999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:32:26,578 | INFO | [Forward][gaussian] epoch=11999/11999 total=6.417e-05 pde=4.913e-05 bc=1.504e-06 best=5.140e-05 lr=1.00e-03
2026-02-14 11:32:27,118 | INFO | [Inverse][pts_200_noise_0] start training charge=gaussian points=200 noise=0%
2026-02-14 11:32:27,931 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=0/11999 total=9.757e+00 pde=3.355e-02 bc=6.706e-02 data=9.053e-02 best=9.757e+00 lr=1.00e-03
2026-02-14 11:32:29,668 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=99/11999 total=5.476e-01 pde=2.258e-01 bc=1.511e-03 data=3.067e-03 best=5.476e-01 lr=1.00e-03
2026-02-14 11:32:31,235 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=199/11999 total=4.362e-01 pde=1.386e-01 bc=2.527e-03 data=2.723e-03 best=4.102e-01 lr=1.00e-03
2026-02-14 11:32:32,814 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=299/11999 total=2.951e-01 pde=6.186e-02 bc=1.917e-03 data=2.141e-03 best=2.842e-01 lr=1.00e-03
2026-02-14 11:32:34,318 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=399/11999 total=2.427e-01 pde=4.218e-02 bc=2.174e-03 data=1.788e-03 best=2.272e-01 lr=1.00e-03
2026-02-14 11:32:35,845 | INFO | [Inverse][gaussian|pts=200|noise=0%] checkpoint saved at epoch=499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\inverse_pts_200_noise_0_last.pth
2026-02-14 11:32:35,845 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=499/11999 total=1.798e-01 pde=2.816e-02 bc=1.028e-03 data=1.414e-03 best=1.756e-01 lr=1.00e-03
2026-02-14 11:32:37,419 | INFO | [Inverse][gaussian|pts=200|noise=0%] epoch=599/11999 total=1.309e-01 pde=2.027e-02 bc=4.355e-04 data=1.063e-03 best=1.309e-01 lr=1.00e-03
